"Plot Title: 21416056"
"#","Date Time, GMT-02:30","Temp, °C (LGR S/N: 21416056, SEN S/N: 21416056, LBL: Temperature)","Intensity, Lux (LGR S/N: 21416056, SEN S/N: 21416056, LBL: Light)","Host Connected (LGR S/N: 21416056)","Coupler Attached (LGR S/N: 21416056)","Stopped (LGR S/N: 21416056)","End Of File (LGR S/N: 21416056)"
1134,06/22/23 05:50:00  AM,13.942,1377.8,,,,
1135,06/22/23 06:00:00  AM,14.038,1808.3,,,,
1136,06/22/23 06:10:00  AM,14.421,2927.8,,,,
1137,06/22/23 06:20:00  AM,14.804,3272.2,,,,
1138,06/22/23 06:30:00  AM,15.187,3444.5,,,,
1139,06/22/23 06:40:00  AM,15.473,3100.0,,,,
1140,06/22/23 06:50:00  AM,15.569,3616.7,,,,
1141,06/22/23 07:00:00  AM,15.855,4822.3,,,,
1142,06/22/23 07:10:00  AM,16.237,4822.3,,,,
1143,06/22/23 07:20:00  AM,16.427,3961.1,,,,
1144,06/22/23 07:30:00  AM,16.523,5166.7,,,,
1145,06/22/23 07:40:00  AM,17.284,10677.8,,,,
1146,06/22/23 07:50:00  AM,18.045,3961.1,,,,
1147,06/22/23 08:00:00  AM,17.950,5166.7,,,,
1148,06/22/23 08:10:00  AM,18.045,6200.0,,,,
1149,06/22/23 08:20:00  AM,18.331,6200.0,,,,
1150,06/22/23 08:30:00  AM,19.377,12400.1,,,,
1151,06/22/23 08:40:00  AM,20.329,9644.5,,,,
1152,06/22/23 08:50:00  AM,22.142,21355.7,,,,
1153,06/22/23 09:00:00  AM,25.028,30311.3,,,,
1154,06/22/23 09:10:00  AM,26.585,60622.6,,,,
1155,06/22/23 09:20:00  AM,27.075,46844.8,,,,
1156,06/22/23 09:30:00  AM,23.677,10677.8,,,,
1157,06/22/23 09:40:00  AM,24.835,22044.6,,,,
1158,06/22/23 09:50:00  AM,24.641,23422.4,,,,
1159,06/22/23 10:00:00  AM,23.100,7233.4,,,,
1160,06/22/23 10:10:00  AM,23.869,18600.1,,,,
1161,06/22/23 10:20:00  AM,24.158,23422.4,,,,
1162,06/22/23 10:30:00  AM,24.351,30311.3,,,,
1163,06/22/23 10:40:00  AM,25.513,28933.5,,,,
1164,06/22/23 10:50:00  AM,26.097,21355.7,,,,
1165,06/22/23 11:00:00  AM,26.292,26178.0,,,,
1166,06/22/23 11:10:00  AM,26.879,30311.3,,,,
1167,06/22/23 11:20:00  AM,26.585,20666.8,,,,
1168,06/22/23 11:30:00  AM,26.097,18600.1,,,,
1169,06/22/23 11:40:00  AM,26.000,21355.7,,,,
1170,06/22/23 11:50:00  AM,27.173,33066.9,,,,
1171,06/22/23 12:00:00  PM,30.255,82667.2,,,,
1172,06/22/23 12:10:00  PM,29.953,30311.3,,,,
1173,06/22/23 12:20:00  PM,28.655,21355.7,,,,
1174,06/22/23 12:30:00  PM,27.567,19977.9,,,,
1175,06/22/23 12:40:00  PM,27.567,18600.1,,,,
1176,06/22/23 12:50:00  PM,27.272,17222.3,,,,
1177,06/22/23 01:00:00  PM,28.159,15844.5,,,,
1178,06/22/23 01:10:00  PM,27.468,12400.1,,,,
1179,06/22/23 01:20:00  PM,26.585,15155.7,,,,
1180,06/22/23 01:30:00  PM,26.390,12400.1,,,,
1181,06/22/23 01:40:00  PM,25.805,13089.0,,,,
1182,06/22/23 01:50:00  PM,25.805,13777.9,,,,
1183,06/22/23 02:00:00  PM,26.390,15844.5,,,,
1184,06/22/23 02:10:00  PM,27.370,20666.8,,,,
1185,06/22/23 02:20:00  PM,26.292,14466.8,,,,
1186,06/22/23 02:30:00  PM,25.513,18600.1,,,,
1187,06/22/23 02:40:00  PM,26.390,10677.8,,,,
1188,06/22/23 02:50:00  PM,23.966,9644.5,,,,
1189,06/22/23 03:00:00  PM,22.908,12400.1,,,,
1190,06/22/23 03:10:00  PM,22.429,11022.3,,,,
1191,06/22/23 03:20:00  PM,22.238,11022.3,,,,
1192,06/22/23 03:30:00  PM,21.378,8266.7,,,,
1193,06/22/23 03:40:00  PM,20.234,6200.0,,,,
1194,06/22/23 03:50:00  PM,18.521,2238.9,,,,
1195,06/22/23 04:00:00  PM,17.855,4650.0,,,,
1196,06/22/23 04:10:00  PM,17.855,5511.1,,,,
1197,06/22/23 04:20:00  PM,17.570,5166.7,,,,
1198,06/22/23 04:30:00  PM,17.189,2497.2,,,,
1199,06/22/23 04:40:00  PM,16.046,1173.3,,,,
1200,06/22/23 04:50:00  PM,15.569,3100.0,,,,
1201,06/22/23 05:00:00  PM,15.378,2927.8,,,,
1202,06/22/23 05:10:00  PM,15.187,2238.9,,,,
1203,06/22/23 05:20:00  PM,15.187,3444.5,,,,
1204,06/22/23 05:30:00  PM,15.282,4133.4,,,,
1205,06/22/23 05:40:00  PM,14.613,2066.7,,,,
1206,06/22/23 05:50:00  PM,14.134,1722.2,,,,
1207,06/22/23 06:00:00  PM,14.325,1722.2,,,,
1208,06/22/23 06:10:00  PM,14.613,2411.1,,,,
1209,06/22/23 06:20:00  PM,14.804,2755.6,,,,
1210,06/22/23 06:30:00  PM,15.091,2927.8,,,,
1211,06/22/23 06:40:00  PM,15.091,1808.3,,,,
1212,06/22/23 06:50:00  PM,14.900,1808.3,,,,
1213,06/22/23 07:00:00  PM,15.187,1808.3,,,,
1214,06/22/23 07:10:00  PM,15.091,2755.6,,,,
1215,06/22/23 07:20:00  PM,14.804,2066.7,,,,
1216,06/22/23 07:30:00  PM,14.709,1980.6,,,,
1217,06/22/23 07:40:00  PM,14.325,1808.3,,,,
1218,06/22/23 07:50:00  PM,14.134,1550.0,,,,
1219,06/22/23 08:00:00  PM,14.038,1270.1,,,,
1220,06/22/23 08:10:00  PM,13.654,850.4,,,,
1221,06/22/23 08:20:00  PM,13.173,656.6,,,,
1222,06/22/23 08:30:00  PM,12.980,452.1,,,,
1223,06/22/23 08:40:00  PM,12.594,366.0,,,,
1224,06/22/23 08:50:00  PM,12.304,290.6,,,,
1225,06/22/23 09:00:00  PM,11.916,107.6,,,,
1226,06/22/23 09:10:00  PM,11.722,32.3,,,,
1227,06/22/23 09:20:00  PM,11.625,10.8,,,,
1228,06/22/23 09:30:00  PM,11.334,0.0,,,,
1229,06/22/23 09:40:00  PM,10.944,0.0,,,,
1230,06/22/23 09:50:00  PM,10.651,0.0,,,,
1231,06/22/23 10:00:00  PM,10.455,0.0,,,,
1232,06/22/23 10:10:00  PM,10.161,0.0,,,,
1233,06/22/23 10:20:00  PM,9.965,0.0,,,,
1234,06/22/23 10:30:00  PM,9.669,0.0,,,,
1235,06/22/23 10:40:00  PM,9.472,0.0,,,,
1236,06/22/23 10:50:00  PM,9.373,0.0,,,,
1237,06/22/23 11:00:00  PM,9.077,0.0,,,,
1238,06/22/23 11:10:00  PM,8.978,0.0,,,,
1239,06/22/23 11:20:00  PM,8.879,0.0,,,,
1240,06/22/23 11:30:00  PM,8.879,0.0,,,,
1241,06/22/23 11:40:00  PM,9.472,0.0,,,,
1242,06/22/23 11:50:00  PM,10.063,0.0,,,,
1243,06/23/23 12:00:00  AM,10.161,0.0,,,,
1244,06/23/23 12:10:00  AM,10.455,0.0,,,,
1245,06/23/23 12:20:00  AM,10.651,0.0,,,,
1246,06/23/23 12:30:00  AM,11.139,0.0,,,,
1247,06/23/23 12:40:00  AM,11.431,0.0,,,,
1248,06/23/23 12:50:00  AM,11.722,0.0,,,,
1249,06/23/23 01:00:00  AM,11.916,0.0,,,,
1250,06/23/23 01:10:00  AM,12.110,0.0,,,,
1251,06/23/23 01:20:00  AM,12.304,0.0,,,,
1252,06/23/23 01:30:00  AM,12.594,0.0,,,,
1253,06/23/23 01:40:00  AM,12.883,0.0,,,,
1254,06/23/23 01:50:00  AM,13.076,0.0,,,,
1255,06/23/23 02:00:00  AM,13.269,0.0,,,,
1256,06/23/23 02:10:00  AM,13.558,0.0,,,,
1257,06/23/23 02:20:00  AM,13.750,0.0,,,,
1258,06/23/23 02:30:00  AM,13.846,0.0,,,,
1259,06/23/23 02:40:00  AM,13.654,0.0,,,,
1260,06/23/23 02:50:00  AM,13.461,0.0,,,,
1261,06/23/23 03:00:00  AM,13.558,0.0,,,,
1262,06/23/23 03:10:00  AM,13.654,0.0,,,,
1263,06/23/23 03:20:00  AM,13.654,0.0,,,,
1264,06/23/23 03:30:00  AM,13.750,0.0,,,,
1265,06/23/23 03:40:00  AM,13.750,0.0,,,,
1266,06/23/23 03:50:00  AM,13.750,0.0,,,,
1267,06/23/23 04:00:00  AM,13.846,0.0,,,,
1268,06/23/23 04:10:00  AM,13.750,0.0,,,,
1269,06/23/23 04:20:00  AM,13.750,0.0,,,,
1270,06/23/23 04:30:00  AM,13.750,0.0,,,,
1271,06/23/23 04:40:00  AM,13.846,0.0,,,,
1272,06/23/23 04:50:00  AM,13.846,21.5,,,,
1273,06/23/23 05:00:00  AM,14.038,86.1,,,,
1274,06/23/23 05:10:00  AM,14.038,150.7,,,,
1275,06/23/23 05:20:00  AM,14.038,258.3,,,,
1276,06/23/23 05:30:00  AM,13.846,516.7,,,,
1277,06/23/23 05:40:00  AM,13.750,775.0,,,,
1278,06/23/23 05:50:00  AM,13.942,914.9,,,,
1279,06/23/23 06:00:00  AM,14.134,1141.0,,,,
1280,06/23/23 06:10:00  AM,14.230,1184.0,,,,
1281,06/23/23 06:20:00  AM,14.325,1227.1,,,,
1282,06/23/23 06:30:00  AM,14.421,1377.8,,,,
1283,06/23/23 06:40:00  AM,14.517,1636.1,,,,
1284,06/23/23 06:50:00  AM,14.709,2411.1,,,,
1285,06/23/23 07:00:00  AM,14.996,3616.7,,,,
1286,06/23/23 07:10:00  AM,15.473,4477.8,,,,
1287,06/23/23 07:20:00  AM,15.951,4822.3,,,,
1288,06/23/23 07:30:00  AM,16.332,5166.7,,,,
1289,06/23/23 07:40:00  AM,16.713,5511.1,,,,
1290,06/23/23 07:50:00  AM,17.284,7577.8,,,,
1291,06/23/23 08:00:00  AM,17.665,7233.4,,,,
1292,06/23/23 08:10:00  AM,18.045,8266.7,,,,
1293,06/23/23 08:20:00  AM,18.521,13089.0,,,,
1294,06/23/23 08:30:00  AM,18.901,9644.5,,,,
1295,06/23/23 08:40:00  AM,19.472,12400.1,,,,
1296,06/23/23 08:50:00  AM,20.996,13089.0,,,,
1297,06/23/23 09:00:00  AM,22.812,20666.8,,,,
1298,06/23/23 09:10:00  AM,23.869,30311.3,,,,
1299,06/23/23 09:20:00  AM,24.641,34444.7,,,,
1300,06/23/23 09:30:00  AM,24.255,19289.0,,,,
1301,06/23/23 09:40:00  AM,24.062,14466.8,,,,
1302,06/23/23 09:50:00  AM,23.869,17911.2,,,,
1303,06/23/23 10:00:00  AM,24.545,23422.4,,,,
1304,06/23/23 10:10:00  AM,24.931,18600.1,,,,
1305,06/23/23 10:20:00  AM,25.319,24800.2,,,,
1306,06/23/23 10:30:00  AM,25.319,15844.5,,,,
1307,06/23/23 10:40:00  AM,25.319,19289.0,,,,
1308,06/23/23 10:50:00  AM,25.610,17911.2,,,,
1309,06/23/23 11:00:00  AM,25.610,16533.4,,,,
1310,06/23/23 11:10:00  AM,26.292,22044.6,,,,
1311,06/23/23 11:20:00  AM,26.683,18600.1,,,,
1312,06/23/23 11:30:00  AM,27.272,19977.9,,,,
1313,06/23/23 11:40:00  AM,27.370,19289.0,,,,
1314,06/23/23 11:50:00  AM,28.754,30311.3,,,,
1315,06/23/23 12:00:00  PM,30.255,52355.9,,,,
1316,06/23/23 12:10:00  PM,29.552,19977.9,,,,
1317,06/23/23 12:20:00  PM,28.655,17911.2,,,,
1318,06/23/23 12:30:00  PM,28.555,17911.2,,,,
1319,06/23/23 12:40:00  PM,28.555,17911.2,,,,
1320,06/23/23 12:50:00  PM,28.853,17222.3,,,,
1321,06/23/23 01:00:00  PM,28.953,16533.4,,,,
1322,06/23/23 01:10:00  PM,28.853,15844.5,,,,
1323,06/23/23 01:20:00  PM,28.953,15155.7,,,,
1324,06/23/23 01:30:00  PM,29.652,16533.4,,,,
1325,06/23/23 01:40:00  PM,30.054,14466.8,,,,
1326,06/23/23 01:50:00  PM,30.255,13777.9,,,,
1327,06/23/23 02:00:00  PM,30.054,13777.9,,,,
1328,06/23/23 02:10:00  PM,29.853,12400.1,,,,
1329,06/23/23 02:20:00  PM,29.652,11711.2,,,,
1330,06/23/23 02:30:00  PM,29.652,11711.2,,,,
1331,06/23/23 02:40:00  PM,29.853,11022.3,,,,
1332,06/23/23 02:50:00  PM,30.154,11022.3,,,,
1333,06/23/23 03:00:00  PM,30.054,11022.3,,,,
1334,06/23/23 03:10:00  PM,29.552,9644.5,,,,
1335,06/23/23 03:20:00  PM,28.953,9644.5,,,,
1336,06/23/23 03:30:00  PM,28.655,9644.5,,,,
1337,06/23/23 03:40:00  PM,28.456,9300.1,,,,
1338,06/23/23 03:50:00  PM,28.555,8611.2,,,,
1339,06/23/23 04:00:00  PM,28.258,8266.7,,,,
1340,06/23/23 04:10:00  PM,28.456,7577.8,,,,
1341,06/23/23 04:20:00  PM,28.258,7577.8,,,,
1342,06/23/23 04:30:00  PM,28.258,7577.8,,,,
1343,06/23/23 04:40:00  PM,28.357,7233.4,,,,
1344,06/23/23 04:50:00  PM,28.060,6544.5,,,,
1345,06/23/23 05:00:00  PM,27.961,6544.5,,,,
1346,06/23/23 05:10:00  PM,27.468,6200.0,,,,
1347,06/23/23 05:20:00  PM,27.370,5511.1,,,,
1348,06/23/23 05:30:00  PM,27.272,5338.9,,,,
1349,06/23/23 05:40:00  PM,27.272,4994.5,,,,
1350,06/23/23 05:50:00  PM,27.173,4477.8,,,,
1351,06/23/23 06:00:00  PM,26.977,3961.1,,,,
1352,06/23/23 06:10:00  PM,26.781,3616.7,,,,
1353,06/23/23 06:20:00  PM,26.683,3444.5,,,,
1354,06/23/23 06:30:00  PM,26.585,3100.0,,,,
1355,06/23/23 06:40:00  PM,26.292,2755.6,,,,
1356,06/23/23 06:50:00  PM,26.195,2583.4,,,,
1357,06/23/23 07:00:00  PM,25.902,2325.0,,,,
1358,06/23/23 07:10:00  PM,25.416,1980.6,,,,
1359,06/23/23 07:20:00  PM,25.028,1808.3,,,,
1360,06/23/23 07:30:00  PM,24.545,1636.1,,,,
1361,06/23/23 07:40:00  PM,24.158,1377.8,,,,
1362,06/23/23 07:50:00  PM,23.773,1280.9,,,,
1363,06/23/23 08:00:00  PM,23.388,1076.4,,,,
1364,06/23/23 08:10:00  PM,22.908,925.7,,,,
1365,06/23/23 08:20:00  PM,22.525,753.5,,,,
1366,06/23/23 08:30:00  PM,21.951,581.3,,,,
1367,06/23/23 08:40:00  PM,21.282,419.8,,,,
1368,06/23/23 08:50:00  PM,20.805,226.0,,,,
1369,06/23/23 09:00:00  PM,20.424,96.9,,,,
1370,06/23/23 09:10:00  PM,20.043,53.8,,,,
1371,06/23/23 09:20:00  PM,19.758,43.1,,,,
1372,06/23/23 09:30:00  PM,19.472,10.8,,,,
1373,06/23/23 09:40:00  PM,19.187,0.0,,,,
1374,06/23/23 09:50:00  PM,18.901,0.0,,,,
1375,06/23/23 10:00:00  PM,18.711,0.0,,,,
1376,06/23/23 10:10:00  PM,18.521,0.0,,,,
1377,06/23/23 10:20:00  PM,18.331,0.0,,,,
1378,06/23/23 10:30:00  PM,18.045,0.0,,,,
1379,06/23/23 10:40:00  PM,17.855,0.0,,,,
1380,06/23/23 10:50:00  PM,17.570,0.0,,,,
1381,06/23/23 11:00:00  PM,17.284,0.0,,,,
1382,06/23/23 11:10:00  PM,16.999,0.0,,,,
1383,06/23/23 11:20:00  PM,16.808,0.0,,,,
1384,06/23/23 11:30:00  PM,16.713,0.0,,,,
1385,06/23/23 11:40:00  PM,16.618,0.0,,,,
1386,06/23/23 11:50:00  PM,16.523,0.0,,,,
1387,06/24/23 12:00:00  AM,16.427,0.0,,,,
1388,06/24/23 12:10:00  AM,16.332,0.0,,,,
1389,06/24/23 12:20:00  AM,16.237,0.0,,,,
1390,06/24/23 12:30:00  AM,16.141,0.0,,,,
1391,06/24/23 12:40:00  AM,15.951,0.0,,,,
1392,06/24/23 12:50:00  AM,15.951,0.0,,,,
1393,06/24/23 01:00:00  AM,15.855,0.0,,,,
1394,06/24/23 01:10:00  AM,15.760,0.0,,,,
1395,06/24/23 01:20:00  AM,15.664,0.0,,,,
1396,06/24/23 01:30:00  AM,15.569,0.0,,,,
1397,06/24/23 01:40:00  AM,15.378,0.0,,,,
1398,06/24/23 01:50:00  AM,15.187,0.0,,,,
1399,06/24/23 02:00:00  AM,15.091,0.0,,,,
1400,06/24/23 02:10:00  AM,14.996,0.0,,,,
1401,06/24/23 02:20:00  AM,14.804,0.0,,,,
1402,06/24/23 02:30:00  AM,14.709,0.0,,,,
1403,06/24/23 02:40:00  AM,14.709,0.0,,,,
1404,06/24/23 02:50:00  AM,14.517,0.0,,,,
1405,06/24/23 03:00:00  AM,14.421,0.0,,,,
1406,06/24/23 03:10:00  AM,14.230,0.0,,,,
1407,06/24/23 03:20:00  AM,14.230,0.0,,,,
1408,06/24/23 03:30:00  AM,14.134,0.0,,,,
1409,06/24/23 03:40:00  AM,14.134,0.0,,,,
1410,06/24/23 03:50:00  AM,14.038,0.0,,,,
1411,06/24/23 04:00:00  AM,13.942,0.0,,,,
1412,06/24/23 04:10:00  AM,13.750,0.0,,,,
1413,06/24/23 04:20:00  AM,13.654,0.0,,,,
1414,06/24/23 04:30:00  AM,13.558,0.0,,,,
1415,06/24/23 04:40:00  AM,13.461,0.0,,,,
1416,06/24/23 04:50:00  AM,13.365,10.8,,,,
1417,06/24/23 05:00:00  AM,13.269,21.5,,,,
1418,06/24/23 05:10:00  AM,13.076,53.8,,,,
1419,06/24/23 05:20:00  AM,12.980,107.6,,,,
1420,06/24/23 05:30:00  AM,12.980,150.7,,,,
1421,06/24/23 05:40:00  AM,12.980,366.0,,,,
1422,06/24/23 05:50:00  AM,12.980,785.8,,,,
1423,06/24/23 06:00:00  AM,13.076,1184.0,,,,
1424,06/24/23 06:10:00  AM,13.269,1463.9,,,,
1425,06/24/23 06:20:00  AM,13.365,1808.3,,,,
1426,06/24/23 06:30:00  AM,13.558,2066.7,,,,
1427,06/24/23 06:40:00  AM,13.750,2497.2,,,,
1428,06/24/23 06:50:00  AM,13.942,2927.8,,,,
1429,06/24/23 07:00:00  AM,14.230,3272.2,,,,
1430,06/24/23 07:10:00  AM,14.517,3616.7,,,,
1431,06/24/23 07:20:00  AM,14.900,4305.6,,,,
1432,06/24/23 07:30:00  AM,15.187,4650.0,,,,
1433,06/24/23 07:40:00  AM,15.473,5166.7,,,,
1434,06/24/23 07:50:00  AM,15.951,6544.5,,,,
1435,06/24/23 08:00:00  AM,16.332,6200.0,,,,
1436,06/24/23 08:10:00  AM,16.713,7577.8,,,,
1437,06/24/23 08:20:00  AM,17.284,13089.0,,,,
1438,06/24/23 08:30:00  AM,17.665,9300.1,,,,
1439,06/24/23 08:40:00  AM,18.140,10333.4,,,,
1440,06/24/23 08:50:00  AM,19.567,18600.1,,,,
1441,06/24/23 09:00:00  AM,21.473,31689.1,,,,
1442,06/24/23 09:10:00  AM,22.621,26178.0,,,,
1443,06/24/23 09:20:00  AM,23.581,55111.5,,,,
1444,06/24/23 09:30:00  AM,23.773,24800.2,,,,
1445,06/24/23 09:40:00  AM,23.388,21355.7,,,,
1446,06/24/23 09:50:00  AM,23.581,24800.2,,,,
1447,06/24/23 10:00:00  AM,25.319,46844.8,,,,
1448,06/24/23 10:10:00  AM,26.000,30311.3,,,,
1449,06/24/23 10:20:00  AM,27.567,60622.6,,,,
1450,06/24/23 10:30:00  AM,27.665,30311.3,,,,
1451,06/24/23 10:40:00  AM,27.370,38578.0,,,,
1452,06/24/23 10:50:00  AM,27.370,28933.5,,,,
1453,06/24/23 11:00:00  AM,27.370,22044.6,,,,
1454,06/24/23 11:10:00  AM,28.456,33066.9,,,,
1455,06/24/23 11:20:00  AM,29.053,22044.6,,,,
1456,06/24/23 11:30:00  AM,29.352,23422.4,,,,
1457,06/24/23 11:40:00  AM,29.452,21355.7,,,,
1458,06/24/23 11:50:00  AM,30.760,35822.5,,,,
1459,06/24/23 12:00:00  PM,33.430,71644.9,,,,
1460,06/24/23 12:10:00  PM,31.983,20666.8,,,,
1461,06/24/23 12:20:00  PM,30.963,22044.6,,,,
1462,06/24/23 12:30:00  PM,31.064,20666.8,,,,
1463,06/24/23 12:40:00  PM,30.963,19289.0,,,,
1464,06/24/23 12:50:00  PM,31.064,19289.0,,,,
1465,06/24/23 01:00:00  PM,31.472,18600.1,,,,
1466,06/24/23 01:10:00  PM,31.472,17911.2,,,,
1467,06/24/23 01:20:00  PM,31.370,17222.3,,,,
1468,06/24/23 01:30:00  PM,31.983,17222.3,,,,
1469,06/24/23 01:40:00  PM,31.880,16533.4,,,,
1470,06/24/23 01:50:00  PM,31.778,16533.4,,,,
1471,06/24/23 02:00:00  PM,32.291,15844.5,,,,
1472,06/24/23 02:10:00  PM,32.291,15844.5,,,,
1473,06/24/23 02:20:00  PM,31.983,13777.9,,,,
1474,06/24/23 02:30:00  PM,31.370,12400.1,,,,
1475,06/24/23 02:40:00  PM,30.862,12400.1,,,,
1476,06/24/23 02:50:00  PM,31.370,13089.0,,,,
1477,06/24/23 03:00:00  PM,30.558,9300.1,,,,
1478,06/24/23 03:10:00  PM,30.054,11711.2,,,,
1479,06/24/23 03:20:00  PM,29.552,6544.5,,,,
1480,06/24/23 03:30:00  PM,28.456,5511.1,,,,
1481,06/24/23 03:40:00  PM,28.060,10333.4,,,,
1482,06/24/23 03:50:00  PM,28.953,9300.1,,,,
1483,06/24/23 04:00:00  PM,28.555,7577.8,,,,
1484,06/24/23 04:10:00  PM,27.862,6200.0,,,,
1485,06/24/23 04:20:00  PM,28.159,7233.4,,,,
1486,06/24/23 04:30:00  PM,28.159,7577.8,,,,
1487,06/24/23 04:40:00  PM,28.555,8266.7,,,,
1488,06/24/23 04:50:00  PM,28.555,7233.4,,,,
1489,06/24/23 05:00:00  PM,28.258,6200.0,,,,
1490,06/24/23 05:10:00  PM,27.961,6200.0,,,,
1491,06/24/23 05:20:00  PM,27.567,5511.1,,,,
1492,06/24/23 05:30:00  PM,27.173,4822.3,,,,
1493,06/24/23 05:40:00  PM,26.781,4994.5,,,,
1494,06/24/23 05:50:00  PM,26.488,3444.5,,,,
1495,06/24/23 06:00:00  PM,25.708,2066.7,,,,
1496,06/24/23 06:10:00  PM,25.028,3444.5,,,,
1497,06/24/23 06:20:00  PM,25.125,3961.1,,,,
1498,06/24/23 06:30:00  PM,25.125,2755.6,,,,
1499,06/24/23 06:40:00  PM,24.448,2066.7,,,,
1500,06/24/23 06:50:00  PM,23.966,1808.3,,,,
1501,06/24/23 07:00:00  PM,23.773,1722.2,,,,
1502,06/24/23 07:10:00  PM,23.581,2066.7,,,,
1503,06/24/23 07:20:00  PM,23.292,1550.0,,,,
1504,06/24/23 07:30:00  PM,22.908,1463.9,,,,
1505,06/24/23 07:40:00  PM,22.621,1324.0,,,,
1506,06/24/23 07:50:00  PM,22.429,1076.4,,,,
1507,06/24/23 08:00:00  PM,22.046,818.1,,,,
1508,06/24/23 08:10:00  PM,21.760,495.1,,,,
1509,06/24/23 08:20:00  PM,21.378,473.6,,,,
1510,06/24/23 08:30:00  PM,21.187,279.9,,,,
1511,06/24/23 08:40:00  PM,20.805,161.5,,,,
1512,06/24/23 08:50:00  PM,20.519,96.9,,,,
1513,06/24/23 09:00:00  PM,20.234,75.3,,,,
1514,06/24/23 09:10:00  PM,19.948,21.5,,,,
1515,06/24/23 09:20:00  PM,19.662,10.8,,,,
1516,06/24/23 09:30:00  PM,19.472,0.0,,,,
1517,06/24/23 09:40:00  PM,19.282,0.0,,,,
1518,06/24/23 09:50:00  PM,18.996,0.0,,,,
1519,06/24/23 10:00:00  PM,18.711,0.0,,,,
1520,06/24/23 10:10:00  PM,18.616,0.0,,,,
1521,06/24/23 10:20:00  PM,18.426,0.0,,,,
1522,06/24/23 10:30:00  PM,18.140,0.0,,,,
1523,06/24/23 10:40:00  PM,17.855,0.0,,,,
1524,06/24/23 10:50:00  PM,17.570,0.0,,,,
1525,06/24/23 11:00:00  PM,17.379,0.0,,,,
1526,06/24/23 11:10:00  PM,17.189,0.0,,,,
1527,06/24/23 11:20:00  PM,17.094,0.0,,,,
1528,06/24/23 11:30:00  PM,16.999,0.0,,,,
1529,06/24/23 11:40:00  PM,16.808,0.0,,,,
1530,06/24/23 11:50:00  PM,16.713,0.0,,,,
1531,06/25/23 12:00:00  AM,16.618,0.0,,,,
1532,06/25/23 12:10:00  AM,16.523,0.0,,,,
1533,06/25/23 12:20:00  AM,16.332,0.0,,,,
1534,06/25/23 12:30:00  AM,16.237,0.0,,,,
1535,06/25/23 12:40:00  AM,16.141,0.0,,,,
1536,06/25/23 12:50:00  AM,16.046,0.0,,,,
1537,06/25/23 01:00:00  AM,15.855,0.0,,,,
1538,06/25/23 01:10:00  AM,15.760,0.0,,,,
1539,06/25/23 01:20:00  AM,15.664,0.0,,,,
1540,06/25/23 01:30:00  AM,15.664,0.0,,,,
1541,06/25/23 01:40:00  AM,15.664,0.0,,,,
1542,06/25/23 01:50:00  AM,15.473,0.0,,,,
1543,06/25/23 02:00:00  AM,15.473,0.0,,,,
1544,06/25/23 02:10:00  AM,15.378,0.0,,,,
1545,06/25/23 02:20:00  AM,15.187,0.0,,,,
1546,06/25/23 02:30:00  AM,15.091,0.0,,,,
1547,06/25/23 02:40:00  AM,15.091,0.0,,,,
1548,06/25/23 02:50:00  AM,15.091,0.0,,,,
1549,06/25/23 03:00:00  AM,15.091,0.0,,,,
1550,06/25/23 03:10:00  AM,14.996,0.0,,,,
1551,06/25/23 03:20:00  AM,14.996,0.0,,,,
1552,06/25/23 03:30:00  AM,14.996,0.0,,,,
1553,06/25/23 03:40:00  AM,14.900,0.0,,,,
1554,06/25/23 03:50:00  AM,14.804,0.0,,,,
1555,06/25/23 04:00:00  AM,14.709,0.0,,,,
1556,06/25/23 04:10:00  AM,14.613,0.0,,,,
1557,06/25/23 04:20:00  AM,14.517,0.0,,,,
1558,06/25/23 04:30:00  AM,14.421,0.0,,,,
1559,06/25/23 04:40:00  AM,14.325,0.0,,,,
1560,06/25/23 04:50:00  AM,14.325,0.0,,,,
1561,06/25/23 05:00:00  AM,14.325,21.5,,,,
1562,06/25/23 05:10:00  AM,14.325,64.6,,,,
1563,06/25/23 05:20:00  AM,14.325,139.9,,,,
1564,06/25/23 05:30:00  AM,14.421,236.8,,,,
1565,06/25/23 05:40:00  AM,14.613,333.7,,,,
1566,06/25/23 05:50:00  AM,14.804,495.1,,,,
1567,06/25/23 06:00:00  AM,14.996,947.2,,,,
1568,06/25/23 06:10:00  AM,15.282,1119.5,,,,
1569,06/25/23 06:20:00  AM,15.378,1313.2,,,,
1570,06/25/23 06:30:00  AM,15.664,1463.9,,,,
1571,06/25/23 06:40:00  AM,15.760,1302.4,,,,
1572,06/25/23 06:50:00  AM,15.760,1302.4,,,,
1573,06/25/23 07:00:00  AM,15.855,1119.5,,,,
1574,06/25/23 07:10:00  AM,16.046,3788.9,,,,
1575,06/25/23 07:20:00  AM,16.427,2238.9,,,,
1576,06/25/23 07:30:00  AM,16.808,4822.3,,,,
1577,06/25/23 07:40:00  AM,17.570,3272.2,,,,
1578,06/25/23 07:50:00  AM,17.379,1722.2,,,,
1579,06/25/23 08:00:00  AM,17.284,3444.5,,,,
1580,06/25/23 08:10:00  AM,17.855,4994.5,,,,
1581,06/25/23 08:20:00  AM,17.950,3100.0,,,,
1582,06/25/23 08:30:00  AM,17.950,3444.5,,,,
1583,06/25/23 08:40:00  AM,17.855,2238.9,,,,
1584,06/25/23 08:50:00  AM,18.140,3616.7,,,,
