"Plot Title: 21405913"
"#","Date Time, GMT-02:30","Temp, °C (LGR S/N: 21405913, SEN S/N: 21405913, LBL: Temperature)","Intensity, Lux (LGR S/N: 21405913, SEN S/N: 21405913, LBL: Light)","Host Connected (LGR S/N: 21405913)","Coupler Attached (LGR S/N: 21405913)","Stopped (LGR S/N: 21405913)","End Of File (LGR S/N: 21405913)"
1134,06/22/23 05:50:00  AM,14.709,7233.4,,,,
1135,06/22/23 06:00:00  AM,15.091,8611.2,,,,
1136,06/22/23 06:10:00  AM,15.664,12400.1,,,,
1137,06/22/23 06:20:00  AM,16.999,15155.7,,,,
1138,06/22/23 06:30:00  AM,17.665,16533.4,,,,
1139,06/22/23 06:40:00  AM,18.331,18600.1,,,,
1140,06/22/23 06:50:00  AM,18.616,15844.5,,,,
1141,06/22/23 07:00:00  AM,18.521,22044.6,,,,
1142,06/22/23 07:10:00  AM,20.234,24800.2,,,,
1143,06/22/23 07:20:00  AM,21.473,24800.2,,,,
1144,06/22/23 07:30:00  AM,21.378,22044.6,,,,
1145,06/22/23 07:40:00  AM,23.196,68889.3,,,,
1146,06/22/23 07:50:00  AM,26.488,44089.2,,,,
1147,06/22/23 08:00:00  AM,24.448,17222.3,,,,
1148,06/22/23 08:10:00  AM,22.812,20666.8,,,,
1149,06/22/23 08:20:00  AM,22.046,16533.4,,,,
1150,06/22/23 08:30:00  AM,23.869,41333.6,,,,
1151,06/22/23 08:40:00  AM,28.853,41333.6,,,,
1152,06/22/23 08:50:00  AM,25.902,24800.2,,,,
1153,06/22/23 09:00:00  AM,28.555,60622.6,,,,
1154,06/22/23 09:10:00  AM,32.188,66133.8,,,,
1155,06/22/23 09:20:00  AM,34.691,121245.2,,,,
1156,06/22/23 09:30:00  AM,35.435,49600.3,,,,
1157,06/22/23 09:40:00  AM,37.274,121245.2,,,,
1158,06/22/23 09:50:00  AM,37.604,49600.3,,,,
1159,06/22/23 10:00:00  AM,38.046,137778.7,,,,
1160,06/22/23 10:10:00  AM,35.864,126756.4,,,,
1161,06/22/23 10:20:00  AM,33.743,99200.7,,,,
1162,06/22/23 10:30:00  AM,35.222,110223.0,,,,
1163,06/22/23 10:40:00  AM,33.848,49600.3,,,,
1164,06/22/23 10:50:00  AM,34.163,104711.8,,,,
1165,06/22/23 11:00:00  AM,34.374,77156.1,,,,
1166,06/22/23 11:10:00  AM,34.479,52355.9,,,,
1167,06/22/23 11:20:00  AM,33.639,52355.9,,,,
1168,06/22/23 11:30:00  AM,33.326,46844.8,,,,
1169,06/22/23 11:40:00  AM,32.394,39955.8,,,,
1170,06/22/23 11:50:00  AM,33.118,49600.3,,,,
1171,06/22/23 12:00:00  PM,35.222,46844.8,,,,
1172,06/22/23 12:10:00  PM,36.403,44089.2,,,,
1173,06/22/23 12:20:00  PM,36.728,41333.6,,,,
1174,06/22/23 12:30:00  PM,36.728,44089.2,,,,
1175,06/22/23 12:40:00  PM,38.379,46844.8,,,,
1176,06/22/23 12:50:00  PM,36.728,44089.2,,,,
1177,06/22/23 01:00:00  PM,37.165,46844.8,,,,
1178,06/22/23 01:10:00  PM,38.490,52355.9,,,,
1179,06/22/23 01:20:00  PM,37.494,49600.3,,,,
1180,06/22/23 01:30:00  PM,40.761,66133.8,,,,
1181,06/22/23 01:40:00  PM,38.379,41333.6,,,,
1182,06/22/23 01:50:00  PM,31.778,33066.9,,,,
1183,06/22/23 02:00:00  PM,30.457,30311.3,,,,
1184,06/22/23 02:10:00  PM,30.760,44089.2,,,,
1185,06/22/23 02:20:00  PM,31.983,33066.9,,,,
1186,06/22/23 02:30:00  PM,31.676,46844.8,,,,
1187,06/22/23 02:40:00  PM,30.963,27555.7,,,,
1188,06/22/23 02:50:00  PM,30.054,42711.4,,,,
1189,06/22/23 03:00:00  PM,30.255,33066.9,,,,
1190,06/22/23 03:10:00  PM,29.152,37200.2,,,,
1191,06/22/23 03:20:00  PM,28.555,26178.0,,,,
1192,06/22/23 03:30:00  PM,26.781,24800.2,,,,
1193,06/22/23 03:40:00  PM,24.062,16533.4,,,,
1194,06/22/23 03:50:00  PM,21.378,9300.1,,,,
1195,06/22/23 04:00:00  PM,18.806,7233.4,,,,
1196,06/22/23 04:10:00  PM,17.760,5511.1,,,,
1197,06/22/23 04:20:00  PM,17.475,9300.1,,,,
1198,06/22/23 04:30:00  PM,18.140,9644.5,,,,
1199,06/22/23 04:40:00  PM,17.094,4305.6,,,,
1200,06/22/23 04:50:00  PM,16.237,3444.5,,,,
1201,06/22/23 05:00:00  PM,16.903,9300.1,,,,
1202,06/22/23 05:10:00  PM,17.855,8266.7,,,,
1203,06/22/23 05:20:00  PM,17.475,6200.0,,,,
1204,06/22/23 05:30:00  PM,17.475,5511.1,,,,
1205,06/22/23 05:40:00  PM,17.475,6544.5,,,,
1206,06/22/23 05:50:00  PM,17.665,6200.0,,,,
1207,06/22/23 06:00:00  PM,17.189,3788.9,,,,
1208,06/22/23 06:10:00  PM,17.094,4994.5,,,,
1209,06/22/23 06:20:00  PM,17.379,6200.0,,,,
1210,06/22/23 06:30:00  PM,17.665,6544.5,,,,
1211,06/22/23 06:40:00  PM,18.236,6200.0,,,,
1212,06/22/23 06:50:00  PM,17.570,4650.0,,,,
1213,06/22/23 07:00:00  PM,17.189,4994.5,,,,
1214,06/22/23 07:10:00  PM,17.284,5511.1,,,,
1215,06/22/23 07:20:00  PM,17.665,8611.2,,,,
1216,06/22/23 07:30:00  PM,17.284,5166.7,,,,
1217,06/22/23 07:40:00  PM,16.618,5166.7,,,,
1218,06/22/23 07:50:00  PM,16.427,5338.9,,,,
1219,06/22/23 08:00:00  PM,16.237,4305.6,,,,
1220,06/22/23 08:10:00  PM,15.569,3272.2,,,,
1221,06/22/23 08:20:00  PM,15.378,2583.4,,,,
1222,06/22/23 08:30:00  PM,15.091,2152.8,,,,
1223,06/22/23 08:40:00  PM,14.517,1313.2,,,,
1224,06/22/23 08:50:00  PM,13.846,893.4,,,,
1225,06/22/23 09:00:00  PM,13.076,409.0,,,,
1226,06/22/23 09:10:00  PM,12.690,107.6,,,,
1227,06/22/23 09:20:00  PM,12.594,64.6,,,,
1228,06/22/23 09:30:00  PM,12.497,10.8,,,,
1229,06/22/23 09:40:00  PM,12.110,0.0,,,,
1230,06/22/23 09:50:00  PM,11.236,0.0,,,,
1231,06/22/23 10:00:00  PM,11.916,0.0,,,,
1232,06/22/23 10:10:00  PM,11.431,0.0,,,,
1233,06/22/23 10:20:00  PM,10.651,0.0,,,,
1234,06/22/23 10:30:00  PM,10.357,0.0,,,,
1235,06/22/23 10:40:00  PM,10.357,0.0,,,,
1236,06/22/23 10:50:00  PM,11.236,0.0,,,,
1237,06/22/23 11:00:00  PM,11.334,0.0,,,,
1238,06/22/23 11:10:00  PM,11.625,0.0,,,,
1239,06/22/23 11:20:00  PM,11.819,0.0,,,,
1240,06/22/23 11:30:00  PM,12.110,0.0,,,,
1241,06/22/23 11:40:00  PM,12.883,0.0,,,,
1242,06/22/23 11:50:00  PM,13.461,0.0,,,,
1243,06/23/23 12:00:00  AM,13.750,0.0,,,,
1244,06/23/23 12:10:00  AM,13.846,0.0,,,,
1245,06/23/23 12:20:00  AM,14.134,0.0,,,,
1246,06/23/23 12:30:00  AM,14.517,0.0,,,,
1247,06/23/23 12:40:00  AM,14.613,0.0,,,,
1248,06/23/23 12:50:00  AM,15.091,0.0,,,,
1249,06/23/23 01:00:00  AM,15.187,0.0,,,,
1250,06/23/23 01:10:00  AM,14.709,0.0,,,,
1251,06/23/23 01:20:00  AM,14.421,0.0,,,,
1252,06/23/23 01:30:00  AM,14.900,0.0,,,,
1253,06/23/23 01:40:00  AM,15.091,0.0,,,,
1254,06/23/23 01:50:00  AM,15.282,0.0,,,,
1255,06/23/23 02:00:00  AM,15.569,0.0,,,,
1256,06/23/23 02:10:00  AM,15.760,0.0,,,,
1257,06/23/23 02:20:00  AM,15.951,0.0,,,,
1258,06/23/23 02:30:00  AM,15.664,0.0,,,,
1259,06/23/23 02:40:00  AM,15.282,0.0,,,,
1260,06/23/23 02:50:00  AM,15.282,0.0,,,,
1261,06/23/23 03:00:00  AM,15.282,0.0,,,,
1262,06/23/23 03:10:00  AM,15.569,0.0,,,,
1263,06/23/23 03:20:00  AM,15.569,0.0,,,,
1264,06/23/23 03:30:00  AM,15.569,0.0,,,,
1265,06/23/23 03:40:00  AM,15.569,0.0,,,,
1266,06/23/23 03:50:00  AM,15.187,0.0,,,,
1267,06/23/23 04:00:00  AM,14.996,0.0,,,,
1268,06/23/23 04:10:00  AM,14.709,0.0,,,,
1269,06/23/23 04:20:00  AM,14.709,0.0,,,,
1270,06/23/23 04:30:00  AM,14.709,0.0,,,,
1271,06/23/23 04:40:00  AM,14.804,0.0,,,,
1272,06/23/23 04:50:00  AM,14.709,53.8,,,,
1273,06/23/23 05:00:00  AM,15.187,322.9,,,,
1274,06/23/23 05:10:00  AM,15.282,333.7,,,,
1275,06/23/23 05:20:00  AM,15.282,678.1,,,,
1276,06/23/23 05:30:00  AM,15.282,2152.8,,,,
1277,06/23/23 05:40:00  AM,15.569,3272.2,,,,
1278,06/23/23 05:50:00  AM,16.046,3616.7,,,,
1279,06/23/23 06:00:00  AM,16.427,4822.3,,,,
1280,06/23/23 06:10:00  AM,16.237,4822.3,,,,
1281,06/23/23 06:20:00  AM,16.046,5511.1,,,,
1282,06/23/23 06:30:00  AM,15.951,6200.0,,,,
1283,06/23/23 06:40:00  AM,16.237,8266.7,,,,
1284,06/23/23 06:50:00  AM,16.808,11022.3,,,,
1285,06/23/23 07:00:00  AM,17.189,12400.1,,,,
1286,06/23/23 07:10:00  AM,18.140,16533.4,,,,
1287,06/23/23 07:20:00  AM,19.377,20666.8,,,,
1288,06/23/23 07:30:00  AM,20.519,22044.6,,,,
1289,06/23/23 07:40:00  AM,21.378,37200.2,,,,
1290,06/23/23 07:50:00  AM,22.525,33066.9,,,,
1291,06/23/23 08:00:00  AM,23.581,27555.7,,,,
1292,06/23/23 08:10:00  AM,23.966,27555.7,,,,
1293,06/23/23 08:20:00  AM,24.448,28933.5,,,,
1294,06/23/23 08:30:00  AM,25.708,33066.9,,,,
1295,06/23/23 08:40:00  AM,27.075,34444.7,,,,
1296,06/23/23 08:50:00  AM,27.665,38578.0,,,,
1297,06/23/23 09:00:00  AM,27.272,34444.7,,,,
1298,06/23/23 09:10:00  AM,24.931,33066.9,,,,
1299,06/23/23 09:20:00  AM,28.456,52355.9,,,,
1300,06/23/23 09:30:00  AM,29.053,55111.5,,,,
1301,06/23/23 09:40:00  AM,29.652,63378.2,,,,
1302,06/23/23 09:50:00  AM,30.558,63378.2,,,,
1303,06/23/23 10:00:00  AM,31.064,66133.8,,,,
1304,06/23/23 10:10:00  AM,30.760,60622.6,,,,
1305,06/23/23 10:20:00  AM,30.558,55111.5,,,,
1306,06/23/23 10:30:00  AM,30.558,57867.0,,,,
1307,06/23/23 10:40:00  AM,30.255,52355.9,,,,
1308,06/23/23 10:50:00  AM,30.963,57867.0,,,,
1309,06/23/23 11:00:00  AM,31.166,55111.5,,,,
1310,06/23/23 11:10:00  AM,31.574,44089.2,,,,
1311,06/23/23 11:20:00  AM,32.188,46844.8,,,,
1312,06/23/23 11:30:00  AM,32.086,42711.4,,,,
1313,06/23/23 11:40:00  AM,31.983,42711.4,,,,
1314,06/23/23 11:50:00  AM,31.778,44089.2,,,,
1315,06/23/23 12:00:00  PM,31.983,44089.2,,,,
1316,06/23/23 12:10:00  PM,33.118,44089.2,,,,
1317,06/23/23 12:20:00  PM,33.535,42711.4,,,,
1318,06/23/23 12:30:00  PM,33.535,42711.4,,,,
1319,06/23/23 12:40:00  PM,32.600,38578.0,,,,
1320,06/23/23 12:50:00  PM,33.430,39955.8,,,,
1321,06/23/23 01:00:00  PM,33.222,37200.2,,,,
1322,06/23/23 01:10:00  PM,33.222,37200.2,,,,
1323,06/23/23 01:20:00  PM,32.394,35822.5,,,,
1324,06/23/23 01:30:00  PM,33.222,38578.0,,,,
1325,06/23/23 01:40:00  PM,33.953,38578.0,,,,
1326,06/23/23 01:50:00  PM,34.479,37200.2,,,,
1327,06/23/23 02:00:00  PM,34.163,37200.2,,,,
1328,06/23/23 02:10:00  PM,33.953,34444.7,,,,
1329,06/23/23 02:20:00  PM,33.430,31689.1,,,,
1330,06/23/23 02:30:00  PM,32.807,28933.5,,,,
1331,06/23/23 02:40:00  PM,33.014,33066.9,,,,
1332,06/23/23 02:50:00  PM,33.222,30311.3,,,,
1333,06/23/23 03:00:00  PM,33.430,30311.3,,,,
1334,06/23/23 03:10:00  PM,33.014,28933.5,,,,
1335,06/23/23 03:20:00  PM,32.188,26178.0,,,,
1336,06/23/23 03:30:00  PM,31.370,24800.2,,,,
1337,06/23/23 03:40:00  PM,31.574,26178.0,,,,
1338,06/23/23 03:50:00  PM,32.291,24800.2,,,,
1339,06/23/23 04:00:00  PM,31.880,23422.4,,,,
1340,06/23/23 04:10:00  PM,31.880,23422.4,,,,
1341,06/23/23 04:20:00  PM,31.778,22044.6,,,,
1342,06/23/23 04:30:00  PM,31.472,21355.7,,,,
1343,06/23/23 04:40:00  PM,31.064,20666.8,,,,
1344,06/23/23 04:50:00  PM,30.963,19289.0,,,,
1345,06/23/23 05:00:00  PM,30.963,18600.1,,,,
1346,06/23/23 05:10:00  PM,30.659,17911.2,,,,
1347,06/23/23 05:20:00  PM,30.862,17222.3,,,,
1348,06/23/23 05:30:00  PM,30.760,16533.4,,,,
1349,06/23/23 05:40:00  PM,30.255,14466.8,,,,
1350,06/23/23 05:50:00  PM,29.152,12400.1,,,,
1351,06/23/23 06:00:00  PM,28.655,12400.1,,,,
1352,06/23/23 06:10:00  PM,27.764,10677.8,,,,
1353,06/23/23 06:20:00  PM,27.173,9644.5,,,,
1354,06/23/23 06:30:00  PM,26.781,9300.1,,,,
1355,06/23/23 06:40:00  PM,26.390,8611.2,,,,
1356,06/23/23 06:50:00  PM,25.513,7577.8,,,,
1357,06/23/23 07:00:00  PM,24.931,7233.4,,,,
1358,06/23/23 07:10:00  PM,24.351,6544.5,,,,
1359,06/23/23 07:20:00  PM,23.773,5511.1,,,,
1360,06/23/23 07:30:00  PM,23.196,5338.9,,,,
1361,06/23/23 07:40:00  PM,22.429,4477.8,,,,
1362,06/23/23 07:50:00  PM,21.760,4133.4,,,,
1363,06/23/23 08:00:00  PM,21.282,3444.5,,,,
1364,06/23/23 08:10:00  PM,20.996,2755.6,,,,
1365,06/23/23 08:20:00  PM,20.805,2411.1,,,,
1366,06/23/23 08:30:00  PM,20.424,1894.5,,,,
1367,06/23/23 08:40:00  PM,20.329,1377.8,,,,
1368,06/23/23 08:50:00  PM,19.853,839.6,,,,
1369,06/23/23 09:00:00  PM,19.567,301.4,,,,
1370,06/23/23 09:10:00  PM,19.377,193.8,,,,
1371,06/23/23 09:20:00  PM,18.996,139.9,,,,
1372,06/23/23 09:30:00  PM,18.806,64.6,,,,
1373,06/23/23 09:40:00  PM,18.616,0.0,,,,
1374,06/23/23 09:50:00  PM,18.426,0.0,,,,
1375,06/23/23 10:00:00  PM,17.855,0.0,,,,
1376,06/23/23 10:10:00  PM,17.665,0.0,,,,
1377,06/23/23 10:20:00  PM,17.379,0.0,,,,
1378,06/23/23 10:30:00  PM,17.284,0.0,,,,
1379,06/23/23 10:40:00  PM,16.999,0.0,,,,
1380,06/23/23 10:50:00  PM,16.618,0.0,,,,
1381,06/23/23 11:00:00  PM,16.427,0.0,,,,
1382,06/23/23 11:10:00  PM,16.237,0.0,,,,
1383,06/23/23 11:20:00  PM,15.760,0.0,,,,
1384,06/23/23 11:30:00  PM,15.569,0.0,,,,
1385,06/23/23 11:40:00  PM,15.473,0.0,,,,
1386,06/23/23 11:50:00  PM,15.473,0.0,,,,
1387,06/24/23 12:00:00  AM,15.473,0.0,,,,
1388,06/24/23 12:10:00  AM,15.282,0.0,,,,
1389,06/24/23 12:20:00  AM,15.187,0.0,,,,
1390,06/24/23 12:30:00  AM,14.996,0.0,,,,
1391,06/24/23 12:40:00  AM,14.804,0.0,,,,
1392,06/24/23 12:50:00  AM,14.613,0.0,,,,
1393,06/24/23 01:00:00  AM,14.613,0.0,,,,
1394,06/24/23 01:10:00  AM,14.517,0.0,,,,
1395,06/24/23 01:20:00  AM,14.613,0.0,,,,
1396,06/24/23 01:30:00  AM,14.613,0.0,,,,
1397,06/24/23 01:40:00  AM,14.517,0.0,,,,
1398,06/24/23 01:50:00  AM,14.325,0.0,,,,
1399,06/24/23 02:00:00  AM,14.230,0.0,,,,
1400,06/24/23 02:10:00  AM,14.134,0.0,,,,
1401,06/24/23 02:20:00  AM,14.134,0.0,,,,
1402,06/24/23 02:30:00  AM,14.134,0.0,,,,
1403,06/24/23 02:40:00  AM,14.038,0.0,,,,
1404,06/24/23 02:50:00  AM,13.846,0.0,,,,
1405,06/24/23 03:00:00  AM,13.750,0.0,,,,
1406,06/24/23 03:10:00  AM,13.654,0.0,,,,
1407,06/24/23 03:20:00  AM,13.365,0.0,,,,
1408,06/24/23 03:30:00  AM,13.269,0.0,,,,
1409,06/24/23 03:40:00  AM,13.365,0.0,,,,
1410,06/24/23 03:50:00  AM,13.269,0.0,,,,
1411,06/24/23 04:00:00  AM,13.173,0.0,,,,
1412,06/24/23 04:10:00  AM,13.269,0.0,,,,
1413,06/24/23 04:20:00  AM,12.883,0.0,,,,
1414,06/24/23 04:30:00  AM,12.787,0.0,,,,
1415,06/24/23 04:40:00  AM,12.690,0.0,,,,
1416,06/24/23 04:50:00  AM,12.690,43.1,,,,
1417,06/24/23 05:00:00  AM,12.690,86.1,,,,
1418,06/24/23 05:10:00  AM,12.690,150.7,,,,
1419,06/24/23 05:20:00  AM,12.883,322.9,,,,
1420,06/24/23 05:30:00  AM,12.980,484.4,,,,
1421,06/24/23 05:40:00  AM,13.076,1130.2,,,,
1422,06/24/23 05:50:00  AM,12.980,2497.2,,,,
1423,06/24/23 06:00:00  AM,13.558,3616.7,,,,
1424,06/24/23 06:10:00  AM,13.942,4650.0,,,,
1425,06/24/23 06:20:00  AM,14.134,5511.1,,,,
1426,06/24/23 06:30:00  AM,14.421,6544.5,,,,
1427,06/24/23 06:40:00  AM,14.709,8266.7,,,,
1428,06/24/23 06:50:00  AM,14.996,9644.5,,,,
1429,06/24/23 07:00:00  AM,15.378,11022.3,,,,
1430,06/24/23 07:10:00  AM,15.855,13089.0,,,,
1431,06/24/23 07:20:00  AM,16.523,15155.7,,,,
1432,06/24/23 07:30:00  AM,17.284,17911.2,,,,
1433,06/24/23 07:40:00  AM,17.760,28933.5,,,,
1434,06/24/23 07:50:00  AM,18.806,28933.5,,,,
1435,06/24/23 08:00:00  AM,19.662,24800.2,,,,
1436,06/24/23 08:10:00  AM,20.615,27555.7,,,,
1437,06/24/23 08:20:00  AM,22.238,31689.1,,,,
1438,06/24/23 08:30:00  AM,23.581,34444.7,,,,
1439,06/24/23 08:40:00  AM,24.158,60622.6,,,,
1440,06/24/23 08:50:00  AM,26.097,66133.8,,,,
1441,06/24/23 09:00:00  AM,27.468,42711.4,,,,
1442,06/24/23 09:10:00  AM,28.655,46844.8,,,,
1443,06/24/23 09:20:00  AM,29.752,85422.8,,,,
1444,06/24/23 09:30:00  AM,30.760,104711.8,,,,
1445,06/24/23 09:40:00  AM,31.166,104711.8,,,,
1446,06/24/23 09:50:00  AM,31.064,104711.8,,,,
1447,06/24/23 10:00:00  AM,31.064,115734.1,,,,
1448,06/24/23 10:10:00  AM,31.983,77156.1,,,,
1449,06/24/23 10:20:00  AM,32.704,110223.0,,,,
1450,06/24/23 10:30:00  AM,33.222,104711.8,,,,
1451,06/24/23 10:40:00  AM,33.326,99200.7,,,,
1452,06/24/23 10:50:00  AM,33.326,93689.5,,,,
1453,06/24/23 11:00:00  AM,33.430,88178.4,,,,
1454,06/24/23 11:10:00  AM,33.848,49600.3,,,,
1455,06/24/23 11:20:00  AM,34.058,49600.3,,,,
1456,06/24/23 11:30:00  AM,34.268,49600.3,,,,
1457,06/24/23 11:40:00  AM,33.953,46844.8,,,,
1458,06/24/23 11:50:00  AM,34.268,46844.8,,,,
1459,06/24/23 12:00:00  PM,34.585,42711.4,,,,
1460,06/24/23 12:10:00  PM,35.971,44089.2,,,,
1461,06/24/23 12:20:00  PM,36.079,42711.4,,,,
1462,06/24/23 12:30:00  PM,36.511,42711.4,,,,
1463,06/24/23 12:40:00  PM,35.756,41333.6,,,,
1464,06/24/23 12:50:00  PM,35.649,41333.6,,,,
1465,06/24/23 01:00:00  PM,36.728,39955.8,,,,
1466,06/24/23 01:10:00  PM,35.864,39955.8,,,,
1467,06/24/23 01:20:00  PM,36.079,38578.0,,,,
1468,06/24/23 01:30:00  PM,36.728,38578.0,,,,
1469,06/24/23 01:40:00  PM,36.295,37200.2,,,,
1470,06/24/23 01:50:00  PM,36.511,38578.0,,,,
1471,06/24/23 02:00:00  PM,36.620,38578.0,,,,
1472,06/24/23 02:10:00  PM,35.864,37200.2,,,,
1473,06/24/23 02:20:00  PM,35.649,34444.7,,,,
1474,06/24/23 02:30:00  PM,35.649,34444.7,,,,
1475,06/24/23 02:40:00  PM,35.222,28933.5,,,,
1476,06/24/23 02:50:00  PM,33.535,26178.0,,,,
1477,06/24/23 03:00:00  PM,33.535,30311.3,,,,
1478,06/24/23 03:10:00  PM,33.535,28933.5,,,,
1479,06/24/23 03:20:00  PM,32.911,27555.7,,,,
1480,06/24/23 03:30:00  PM,32.188,22044.6,,,,
1481,06/24/23 03:40:00  PM,32.807,33066.9,,,,
1482,06/24/23 03:50:00  PM,32.394,21355.7,,,,
1483,06/24/23 04:00:00  PM,31.370,19977.9,,,,
1484,06/24/23 04:10:00  PM,30.356,22044.6,,,,
1485,06/24/23 04:20:00  PM,31.370,23422.4,,,,
1486,06/24/23 04:30:00  PM,30.760,22044.6,,,,
1487,06/24/23 04:40:00  PM,30.963,21355.7,,,,
1488,06/24/23 04:50:00  PM,30.356,19977.9,,,,
1489,06/24/23 05:00:00  PM,29.953,19289.0,,,,
1490,06/24/23 05:10:00  PM,29.853,18600.1,,,,
1491,06/24/23 05:20:00  PM,29.953,17222.3,,,,
1492,06/24/23 05:30:00  PM,29.452,16533.4,,,,
1493,06/24/23 05:40:00  PM,28.357,14466.8,,,,
1494,06/24/23 05:50:00  PM,26.977,9300.1,,,,
1495,06/24/23 06:00:00  PM,26.000,11022.3,,,,
1496,06/24/23 06:10:00  PM,25.222,9300.1,,,,
1497,06/24/23 06:20:00  PM,25.902,10333.4,,,,
1498,06/24/23 06:30:00  PM,25.416,10677.8,,,,
1499,06/24/23 06:40:00  PM,24.835,6200.0,,,,
1500,06/24/23 06:50:00  PM,22.812,3961.1,,,,
1501,06/24/23 07:00:00  PM,22.429,4994.5,,,,
1502,06/24/23 07:10:00  PM,22.621,5511.1,,,,
1503,06/24/23 07:20:00  PM,22.908,5338.9,,,,
1504,06/24/23 07:30:00  PM,22.621,5338.9,,,,
1505,06/24/23 07:40:00  PM,22.429,4133.4,,,,
1506,06/24/23 07:50:00  PM,21.664,2755.6,,,,
1507,06/24/23 08:00:00  PM,21.187,2497.2,,,,
1508,06/24/23 08:10:00  PM,20.710,1636.1,,,,
1509,06/24/23 08:20:00  PM,20.519,1463.9,,,,
1510,06/24/23 08:30:00  PM,20.043,1001.0,,,,
1511,06/24/23 08:40:00  PM,19.567,473.6,,,,
1512,06/24/23 08:50:00  PM,19.187,279.9,,,,
1513,06/24/23 09:00:00  PM,18.901,183.0,,,,
1514,06/24/23 09:10:00  PM,18.806,64.6,,,,
1515,06/24/23 09:20:00  PM,18.426,32.3,,,,
1516,06/24/23 09:30:00  PM,18.331,0.0,,,,
1517,06/24/23 09:40:00  PM,18.140,0.0,,,,
1518,06/24/23 09:50:00  PM,18.045,0.0,,,,
1519,06/24/23 10:00:00  PM,17.760,0.0,,,,
1520,06/24/23 10:10:00  PM,17.760,0.0,,,,
1521,06/24/23 10:20:00  PM,17.570,0.0,,,,
1522,06/24/23 10:30:00  PM,17.284,0.0,,,,
1523,06/24/23 10:40:00  PM,17.094,0.0,,,,
1524,06/24/23 10:50:00  PM,16.903,0.0,,,,
1525,06/24/23 11:00:00  PM,16.808,0.0,,,,
1526,06/24/23 11:10:00  PM,16.713,0.0,,,,
1527,06/24/23 11:20:00  PM,16.713,0.0,,,,
1528,06/24/23 11:30:00  PM,16.332,0.0,,,,
1529,06/24/23 11:40:00  PM,16.046,0.0,,,,
1530,06/24/23 11:50:00  PM,15.664,0.0,,,,
1531,06/25/23 12:00:00  AM,15.569,0.0,,,,
1532,06/25/23 12:10:00  AM,15.569,0.0,,,,
1533,06/25/23 12:20:00  AM,15.378,0.0,,,,
1534,06/25/23 12:30:00  AM,15.282,0.0,,,,
1535,06/25/23 12:40:00  AM,15.187,0.0,,,,
1536,06/25/23 12:50:00  AM,14.996,0.0,,,,
1537,06/25/23 01:00:00  AM,14.900,0.0,,,,
1538,06/25/23 01:10:00  AM,14.900,0.0,,,,
1539,06/25/23 01:20:00  AM,14.996,0.0,,,,
1540,06/25/23 01:30:00  AM,15.091,0.0,,,,
1541,06/25/23 01:40:00  AM,15.282,0.0,,,,
1542,06/25/23 01:50:00  AM,15.282,0.0,,,,
1543,06/25/23 02:00:00  AM,15.378,0.0,,,,
1544,06/25/23 02:10:00  AM,15.282,0.0,,,,
1545,06/25/23 02:20:00  AM,15.187,0.0,,,,
1546,06/25/23 02:30:00  AM,15.187,0.0,,,,
1547,06/25/23 02:40:00  AM,15.187,0.0,,,,
1548,06/25/23 02:50:00  AM,14.996,0.0,,,,
1549,06/25/23 03:00:00  AM,14.996,0.0,,,,
1550,06/25/23 03:10:00  AM,14.804,0.0,,,,
1551,06/25/23 03:20:00  AM,14.709,0.0,,,,
1552,06/25/23 03:30:00  AM,14.613,0.0,,,,
1553,06/25/23 03:40:00  AM,14.421,0.0,,,,
1554,06/25/23 03:50:00  AM,14.517,0.0,,,,
1555,06/25/23 04:00:00  AM,14.517,0.0,,,,
1556,06/25/23 04:10:00  AM,14.325,0.0,,,,
1557,06/25/23 04:20:00  AM,14.325,0.0,,,,
1558,06/25/23 04:30:00  AM,14.230,0.0,,,,
1559,06/25/23 04:40:00  AM,14.325,0.0,,,,
1560,06/25/23 04:50:00  AM,14.230,21.5,,,,
1561,06/25/23 05:00:00  AM,14.134,107.6,,,,
1562,06/25/23 05:10:00  AM,14.325,258.3,,,,
1563,06/25/23 05:20:00  AM,14.517,462.9,,,,
1564,06/25/23 05:30:00  AM,14.804,527.4,,,,
1565,06/25/23 05:40:00  AM,14.996,688.9,,,,
1566,06/25/23 05:50:00  AM,14.996,1291.7,,,,
1567,06/25/23 06:00:00  AM,14.996,2238.9,,,,
1568,06/25/23 06:10:00  AM,15.091,2583.4,,,,
1569,06/25/23 06:20:00  AM,15.187,3788.9,,,,
1570,06/25/23 06:30:00  AM,15.378,3444.5,,,,
1571,06/25/23 06:40:00  AM,15.473,3616.7,,,,
1572,06/25/23 06:50:00  AM,15.378,2927.8,,,,
1573,06/25/23 07:00:00  AM,15.473,3444.5,,,,
1574,06/25/23 07:10:00  AM,16.237,6544.5,,,,
1575,06/25/23 07:20:00  AM,16.523,7233.4,,,,
1576,06/25/23 07:30:00  AM,16.808,6544.5,,,,
1577,06/25/23 07:40:00  AM,17.855,11711.2,,,,
1578,06/25/23 07:50:00  AM,17.950,7577.8,,,,
1579,06/25/23 08:00:00  AM,18.331,16533.4,,,,
1580,06/25/23 08:10:00  AM,20.234,23422.4,,,,
1581,06/25/23 08:20:00  AM,19.948,10333.4,,,,
1582,06/25/23 08:30:00  AM,18.616,6544.5,,,,
1583,06/25/23 08:40:00  AM,18.140,6200.0,,,,
