"Plot Title: 21405902"
"#","Date Time, GMT-02:30","Temp, °C (LGR S/N: 21405902, SEN S/N: 21405902, LBL: Temperature)","Intensity, Lux (LGR S/N: 21405902, SEN S/N: 21405902, LBL: Light)","Coupler Attached (LGR S/N: 21405902)","Coupler Detached (LGR S/N: 21405902)","Host Connected (LGR S/N: 21405902)","Stopped (LGR S/N: 21405902)","End Of File (LGR S/N: 21405902)"
1240,06/23/23 11:30:00  AM,39.843,110223.0,,,,,
1241,06/23/23 11:40:00  AM,40.761,115734.1,,,,,
1242,06/23/23 11:50:00  AM,42.046,115734.1,,,,,
1243,06/23/23 12:00:00  PM,43.118,132267.5,,,,,
1244,06/23/23 12:10:00  PM,44.334,126756.4,,,,,
1245,06/23/23 12:20:00  PM,43.844,115734.1,,,,,
1246,06/23/23 12:30:00  PM,43.359,115734.1,,,,,
1247,06/23/23 12:40:00  PM,44.089,126756.4,,,,,
1248,06/23/23 12:50:00  PM,44.704,121245.2,,,,,
1249,06/23/23 01:00:00  PM,44.457,110223.0,,,,,
1250,06/23/23 01:10:00  PM,43.480,110223.0,,,,,
1251,06/23/23 01:20:00  PM,43.359,104711.8,,,,,
1252,06/23/23 01:30:00  PM,44.952,132267.5,,,,,
1253,06/23/23 01:40:00  PM,46.083,115734.1,,,,,
1254,06/23/23 01:50:00  PM,45.829,110223.0,,,,,
1255,06/23/23 02:00:00  PM,44.457,99200.7,,,,,
1256,06/23/23 02:10:00  PM,42.758,88178.4,,,,,
1257,06/23/23 02:20:00  PM,41.692,82667.2,,,,,
1258,06/23/23 02:30:00  PM,40.876,85422.8,,,,,
1259,06/23/23 02:40:00  PM,41.692,88178.4,,,,,
1260,06/23/23 02:50:00  PM,42.164,82667.2,,,,,
1261,06/23/23 03:00:00  PM,41.692,66133.8,,,,,
1262,06/23/23 03:10:00  PM,40.300,57867.0,,,,,
1263,06/23/23 03:20:00  PM,39.843,57867.0,,,,,
1264,06/23/23 03:30:00  PM,40.761,60622.6,,,,,
1265,06/23/23 03:40:00  PM,41.225,79911.6,,,,,
1266,06/23/23 03:50:00  PM,40.071,66133.8,,,,,
1267,06/23/23 04:00:00  PM,38.268,66133.8,,,,,
1268,06/23/23 04:10:00  PM,38.268,52355.9,,,,,
1269,06/23/23 04:20:00  PM,37.824,63378.2,,,,,
1270,06/23/23 04:30:00  PM,38.379,66133.8,,,,,
1271,06/23/23 04:40:00  PM,38.157,60622.6,,,,,
1272,06/23/23 04:50:00  PM,34.903,41333.6,,,,,
1273,06/23/23 05:00:00  PM,33.222,39955.8,,,,,
1274,06/23/23 05:10:00  PM,32.291,37200.2,,,,,
1275,06/23/23 05:20:00  PM,31.778,34444.7,,,,,
1276,06/23/23 05:30:00  PM,31.268,33066.9,,,,,
1277,06/23/23 05:40:00  PM,30.659,30311.3,,,,,
1278,06/23/23 05:50:00  PM,30.054,28933.5,,,,,
1279,06/23/23 06:00:00  PM,29.552,26178.0,,,,,
1280,06/23/23 06:10:00  PM,29.053,24800.2,,,,,
1281,06/23/23 06:20:00  PM,28.456,22044.6,,,,,
1282,06/23/23 06:30:00  PM,27.961,20666.8,,,,,
1283,06/23/23 06:40:00  PM,27.567,18600.1,,,,,
1284,06/23/23 06:50:00  PM,27.272,17222.3,,,,,
1285,06/23/23 07:00:00  PM,26.977,16533.4,,,,,
1286,06/23/23 07:10:00  PM,26.195,13089.0,,,,,
1287,06/23/23 07:20:00  PM,25.125,11022.3,,,,,
1288,06/23/23 07:30:00  PM,24.158,10333.4,,,,,
1289,06/23/23 07:40:00  PM,23.292,8266.7,,,,,
1290,06/23/23 07:50:00  PM,22.621,7233.4,,,,,
1291,06/23/23 08:00:00  PM,22.046,5511.1,,,,,
1292,06/23/23 08:10:00  PM,21.378,5166.7,,,,,
1293,06/23/23 08:20:00  PM,20.615,4305.6,,,,,
1294,06/23/23 08:30:00  PM,19.758,3272.2,,,,,
1295,06/23/23 08:40:00  PM,19.092,2325.0,,,,,
1296,06/23/23 08:50:00  PM,18.426,1345.5,,,,,
1297,06/23/23 09:00:00  PM,17.760,570.5,,,,,
1298,06/23/23 09:10:00  PM,17.189,355.2,,,,,
1299,06/23/23 09:20:00  PM,16.713,258.3,,,,,
1300,06/23/23 09:30:00  PM,16.237,107.6,,,,,
1301,06/23/23 09:40:00  PM,16.046,10.8,,,,,
1302,06/23/23 09:50:00  PM,15.855,0.0,,,,,
1303,06/23/23 10:00:00  PM,15.569,0.0,,,,,
1304,06/23/23 10:10:00  PM,15.473,0.0,,,,,
1305,06/23/23 10:20:00  PM,15.282,0.0,,,,,
1306,06/23/23 10:30:00  PM,14.996,0.0,,,,,
1307,06/23/23 10:40:00  PM,14.804,0.0,,,,,
1308,06/23/23 10:50:00  PM,14.517,0.0,,,,,
1309,06/23/23 11:00:00  PM,14.325,0.0,,,,,
1310,06/23/23 11:10:00  PM,14.134,0.0,,,,,
1311,06/23/23 11:20:00  PM,13.942,0.0,,,,,
1312,06/23/23 11:30:00  PM,13.750,0.0,,,,,
1313,06/23/23 11:40:00  PM,13.654,0.0,,,,,
1314,06/23/23 11:50:00  PM,13.558,0.0,,,,,
1315,06/24/23 12:00:00  AM,13.461,0.0,,,,,
1316,06/24/23 12:10:00  AM,13.461,0.0,,,,,
1317,06/24/23 12:20:00  AM,13.365,0.0,,,,,
1318,06/24/23 12:30:00  AM,13.173,0.0,,,,,
1319,06/24/23 12:40:00  AM,13.076,0.0,,,,,
1320,06/24/23 12:50:00  AM,12.980,0.0,,,,,
1321,06/24/23 01:00:00  AM,12.883,0.0,,,,,
1322,06/24/23 01:10:00  AM,12.980,0.0,,,,,
1323,06/24/23 01:20:00  AM,12.883,0.0,,,,,
1324,06/24/23 01:30:00  AM,12.594,0.0,,,,,
1325,06/24/23 01:40:00  AM,12.401,0.0,,,,,
1326,06/24/23 01:50:00  AM,12.304,0.0,,,,,
1327,06/24/23 02:00:00  AM,12.013,0.0,,,,,
1328,06/24/23 02:10:00  AM,11.916,0.0,,,,,
1329,06/24/23 02:20:00  AM,11.916,0.0,,,,,
1330,06/24/23 02:30:00  AM,11.916,0.0,,,,,
1331,06/24/23 02:40:00  AM,11.916,0.0,,,,,
1332,06/24/23 02:50:00  AM,11.819,0.0,,,,,
1333,06/24/23 03:00:00  AM,11.625,0.0,,,,,
1334,06/24/23 03:10:00  AM,11.528,0.0,,,,,
1335,06/24/23 03:20:00  AM,11.334,0.0,,,,,
1336,06/24/23 03:30:00  AM,11.236,0.0,,,,,
1337,06/24/23 03:40:00  AM,11.139,0.0,,,,,
1338,06/24/23 03:50:00  AM,11.041,0.0,,,,,
1339,06/24/23 04:00:00  AM,10.944,0.0,,,,,
1340,06/24/23 04:10:00  AM,10.748,0.0,,,,,
1341,06/24/23 04:20:00  AM,10.748,0.0,,,,,
1342,06/24/23 04:30:00  AM,10.553,0.0,,,,,
1343,06/24/23 04:40:00  AM,10.455,10.8,,,,,
1344,06/24/23 04:50:00  AM,10.357,75.3,,,,,
1345,06/24/23 05:00:00  AM,10.161,161.5,,,,,
1346,06/24/23 05:10:00  AM,10.063,279.9,,,,,
1347,06/24/23 05:20:00  AM,9.965,516.7,,,,,
1348,06/24/23 05:30:00  AM,10.063,731.9,,,,,
1349,06/24/23 05:40:00  AM,10.161,1550.0,,,,,
1350,06/24/23 05:50:00  AM,10.357,2927.8,,,,,
1351,06/24/23 06:00:00  AM,10.748,4305.6,,,,,
1352,06/24/23 06:10:00  AM,11.139,5166.7,,,,,
1353,06/24/23 06:20:00  AM,11.625,6200.0,,,,,
1354,06/24/23 06:30:00  AM,12.110,7233.4,,,,,
1355,06/24/23 06:40:00  AM,12.594,8611.2,,,,,
1356,06/24/23 06:50:00  AM,13.173,10333.4,,,,,
1357,06/24/23 07:00:00  AM,13.750,11711.2,,,,,
1358,06/24/23 07:10:00  AM,14.421,13089.0,,,,,
1359,06/24/23 07:20:00  AM,15.091,15155.7,,,,,
1360,06/24/23 07:30:00  AM,15.664,16533.4,,,,,
1361,06/24/23 07:40:00  AM,16.237,18600.1,,,,,
1362,06/24/23 07:50:00  AM,16.999,20666.8,,,,,
1363,06/24/23 08:00:00  AM,18.045,22044.6,,,,,
1364,06/24/23 08:10:00  AM,18.711,24800.2,,,,,
1365,06/24/23 08:20:00  AM,19.377,27555.7,,,,,
1366,06/24/23 08:30:00  AM,20.043,30311.3,,,,,
1367,06/24/23 08:40:00  AM,20.901,33066.9,,,,,
1368,06/24/23 08:50:00  AM,22.333,34444.7,,,,,
1369,06/24/23 09:00:00  AM,23.773,52355.9,,,,,
1370,06/24/23 09:10:00  AM,25.222,66133.8,,,,,
1371,06/24/23 09:20:00  AM,26.683,77156.1,,,,,
1372,06/24/23 09:30:00  AM,28.258,79911.6,,,,,
1373,06/24/23 09:40:00  AM,29.652,88178.4,,,,,
1374,06/24/23 09:50:00  AM,31.268,99200.7,,,,,
1375,06/24/23 10:00:00  AM,33.014,79911.6,,,,,
1376,06/24/23 10:10:00  AM,31.778,46844.8,,,,,
1377,06/24/23 10:20:00  AM,31.880,121245.2,,,,,
1378,06/24/23 10:30:00  AM,36.620,126756.4,,,,,
1379,06/24/23 10:40:00  AM,38.938,137778.7,,,,,
1380,06/24/23 10:50:00  AM,41.458,143289.8,,,,,
1381,06/24/23 11:00:00  AM,43.238,154312.1,,,,,
1382,06/24/23 11:10:00  AM,44.952,154312.1,,,,,
1383,06/24/23 11:20:00  AM,46.083,154312.1,,,,,
1384,06/24/23 11:30:00  AM,47.629,159823.3,,,,,
1385,06/24/23 11:40:00  AM,48.554,154312.1,,,,,
1386,06/24/23 11:50:00  AM,49.090,165334.4,,,,,
1387,06/24/23 12:00:00  PM,51.154,170845.6,,,,,
1388,06/24/23 12:10:00  PM,52.006,176356.7,,,,,
1389,06/24/23 12:20:00  PM,52.149,176356.7,,,,,
1390,06/24/23 12:30:00  PM,52.727,170845.6,,,,,
1391,06/24/23 12:40:00  PM,53.166,170845.6,,,,,
1392,06/24/23 12:50:00  PM,53.757,176356.7,,,,,
1393,06/24/23 01:00:00  PM,54.811,176356.7,,,,,
1394,06/24/23 01:10:00  PM,54.964,176356.7,,,,,
1395,06/24/23 01:20:00  PM,54.964,176356.7,,,,,
1396,06/24/23 01:30:00  PM,55.891,176356.7,,,,,
1397,06/24/23 01:40:00  PM,56.047,176356.7,,,,,
1398,06/24/23 01:50:00  PM,55.117,170845.6,,,,,
1399,06/24/23 02:00:00  PM,54.206,165334.4,,,,,
1400,06/24/23 02:10:00  PM,53.461,154312.1,,,,,
1401,06/24/23 02:20:00  PM,52.582,132267.5,,,,,
1402,06/24/23 02:30:00  PM,50.874,115734.1,,,,,
1403,06/24/23 02:40:00  PM,48.554,110223.0,,,,,
1404,06/24/23 02:50:00  PM,48.288,110223.0,,,,,
1405,06/24/23 03:00:00  PM,46.210,71644.9,,,,,
1406,06/24/23 03:10:00  PM,45.201,99200.7,,,,,
1407,06/24/23 03:20:00  PM,42.758,49600.3,,,,,
1408,06/24/23 03:30:00  PM,38.379,38578.0,,,,,
1409,06/24/23 03:40:00  PM,36.728,93689.5,,,,,
1410,06/24/23 03:50:00  PM,39.843,66133.8,,,,,
1411,06/24/23 04:00:00  PM,37.714,60622.6,,,,,
1412,06/24/23 04:10:00  PM,35.864,42711.4,,,,,
1413,06/24/23 04:20:00  PM,37.494,57867.0,,,,,
1414,06/24/23 04:30:00  PM,38.268,66133.8,,,,,
1415,06/24/23 04:40:00  PM,39.163,66133.8,,,,,
1416,06/24/23 04:50:00  PM,35.542,42711.4,,,,,
1417,06/24/23 05:00:00  PM,33.326,41333.6,,,,,
1418,06/24/23 05:10:00  PM,32.394,38578.0,,,,,
1419,06/24/23 05:20:00  PM,31.676,37200.2,,,,,
1420,06/24/23 05:30:00  PM,30.659,33066.9,,,,,
1421,06/24/23 05:40:00  PM,29.752,33066.9,,,,,
1422,06/24/23 05:50:00  PM,29.053,23422.4,,,,,
1423,06/24/23 06:00:00  PM,27.075,12400.1,,,,,
1424,06/24/23 06:10:00  PM,26.097,24800.2,,,,,
1425,06/24/23 06:20:00  PM,27.075,24800.2,,,,,
1426,06/24/23 06:30:00  PM,27.173,15844.5,,,,,
1427,06/24/23 06:40:00  PM,25.319,13089.0,,,,,
1428,06/24/23 06:50:00  PM,24.255,10333.4,,,,,
1429,06/24/23 07:00:00  PM,23.581,11711.2,,,,,
1430,06/24/23 07:10:00  PM,23.581,12400.1,,,,,
1431,06/24/23 07:20:00  PM,23.196,9300.1,,,,,
1432,06/24/23 07:30:00  PM,22.717,8611.2,,,,,
1433,06/24/23 07:40:00  PM,22.142,6544.5,,,,,
1434,06/24/23 07:50:00  PM,21.569,5166.7,,,,,
1435,06/24/23 08:00:00  PM,21.187,4133.4,,,,,
1436,06/24/23 08:10:00  PM,20.615,2583.4,,,,,
1437,06/24/23 08:20:00  PM,20.138,2325.0,,,,,
1438,06/24/23 08:30:00  PM,19.567,1463.9,,,,,
1439,06/24/23 08:40:00  PM,18.901,882.6,,,,,
1440,06/24/23 08:50:00  PM,18.331,549.0,,,,,
1441,06/24/23 09:00:00  PM,17.950,441.3,,,,,
1442,06/24/23 09:10:00  PM,17.570,150.7,,,,,
1443,06/24/23 09:20:00  PM,17.284,75.3,,,,,
1444,06/24/23 09:30:00  PM,16.999,10.8,,,,,
1445,06/24/23 09:40:00  PM,16.618,0.0,,,,,
1446,06/24/23 09:50:00  PM,16.523,0.0,,,,,
1447,06/24/23 10:00:00  PM,16.332,0.0,,,,,
1448,06/24/23 10:10:00  PM,16.237,0.0,,,,,
1449,06/24/23 10:20:00  PM,15.760,0.0,,,,,
1450,06/24/23 10:30:00  PM,15.282,0.0,,,,,
1451,06/24/23 10:40:00  PM,14.900,0.0,,,,,
1452,06/24/23 10:50:00  PM,14.709,0.0,,,,,
1453,06/24/23 11:00:00  PM,14.709,0.0,,,,,
1454,06/24/23 11:10:00  PM,14.421,0.0,,,,,
1455,06/24/23 11:20:00  PM,14.325,0.0,,,,,
1456,06/24/23 11:30:00  PM,14.134,0.0,,,,,
1457,06/24/23 11:40:00  PM,14.134,0.0,,,,,
1458,06/24/23 11:50:00  PM,14.038,0.0,,,,,
1459,06/25/23 12:00:00  AM,13.846,0.0,,,,,
1460,06/25/23 12:10:00  AM,13.750,0.0,,,,,
1461,06/25/23 12:20:00  AM,13.654,0.0,,,,,
1462,06/25/23 12:30:00  AM,13.558,0.0,,,,,
1463,06/25/23 12:40:00  AM,13.461,0.0,,,,,
1464,06/25/23 12:50:00  AM,13.365,0.0,,,,,
1465,06/25/23 01:00:00  AM,13.365,0.0,,,,,
1466,06/25/23 01:10:00  AM,13.365,0.0,,,,,
1467,06/25/23 01:20:00  AM,13.461,0.0,,,,,
1468,06/25/23 01:30:00  AM,13.173,0.0,,,,,
1469,06/25/23 01:40:00  AM,13.076,0.0,,,,,
1470,06/25/23 01:50:00  AM,12.980,0.0,,,,,
1471,06/25/23 02:00:00  AM,12.883,0.0,,,,,
1472,06/25/23 02:10:00  AM,12.883,0.0,,,,,
1473,06/25/23 02:20:00  AM,12.787,0.0,,,,,
1474,06/25/23 02:30:00  AM,12.787,0.0,,,,,
1475,06/25/23 02:40:00  AM,12.787,0.0,,,,,
1476,06/25/23 02:50:00  AM,12.883,0.0,,,,,
1477,06/25/23 03:00:00  AM,12.787,0.0,,,,,
1478,06/25/23 03:10:00  AM,12.883,0.0,,,,,
1479,06/25/23 03:20:00  AM,12.980,0.0,,,,,
1480,06/25/23 03:30:00  AM,12.980,0.0,,,,,
1481,06/25/23 03:40:00  AM,12.787,0.0,,,,,
1482,06/25/23 03:50:00  AM,12.401,0.0,,,,,
1483,06/25/23 04:00:00  AM,12.110,0.0,,,,,
1484,06/25/23 04:10:00  AM,11.916,0.0,,,,,
1485,06/25/23 04:20:00  AM,11.916,0.0,,,,,
1486,06/25/23 04:30:00  AM,11.916,0.0,,,,,
1487,06/25/23 04:40:00  AM,12.013,0.0,,,,,
1488,06/25/23 04:50:00  AM,12.013,43.1,,,,,
1489,06/25/23 05:00:00  AM,11.819,129.2,,,,,
1490,06/25/23 05:10:00  AM,11.722,312.2,,,,,
1491,06/25/23 05:20:00  AM,12.110,710.4,,,,,
1492,06/25/23 05:30:00  AM,12.690,1087.2,,,,,
1493,06/25/23 05:40:00  AM,13.269,1550.0,,,,,
1494,06/25/23 05:50:00  AM,13.750,2755.6,,,,,
1495,06/25/23 06:00:00  AM,14.230,4477.8,,,,,
1496,06/25/23 06:10:00  AM,14.613,4994.5,,,,,
1497,06/25/23 06:20:00  AM,14.996,6200.0,,,,,
1498,06/25/23 06:30:00  AM,15.378,6544.5,,,,,
1499,06/25/23 06:40:00  AM,15.664,6200.0,,,,,
1500,06/25/23 06:50:00  AM,15.760,6200.0,,,,,
1501,06/25/23 07:00:00  AM,15.569,4822.3,,,,,
1502,06/25/23 07:10:00  AM,16.427,13777.9,,,,,
1503,06/25/23 07:20:00  AM,17.189,10333.4,,,,,
1504,06/25/23 07:30:00  AM,18.426,24800.2,,,,,
1505,06/25/23 07:40:00  AM,19.567,13777.9,,,,,
1506,06/25/23 07:50:00  AM,18.616,9300.1,,,,,
1507,06/25/23 08:00:00  AM,18.616,19977.9,,,,,
1508,06/25/23 08:10:00  AM,20.234,24800.2,,,,,
1509,06/25/23 08:20:00  AM,20.234,16533.4,,,,,
1510,06/25/23 08:30:00  AM,20.234,16533.4,,,,,
1511,06/25/23 08:40:00  AM,19.758,13089.0,,,,,
1512,06/25/23 08:50:00  AM,20.519,22044.6,,,,,
1513,06/25/23 09:00:00  AM,21.855,26178.0,,,,,
1514,06/25/23 09:10:00  AM,23.196,30311.3,,,,,
1515,06/25/23 09:20:00  AM,23.292,24800.2,,,,,
1516,06/25/23 09:30:00  AM,22.812,20666.8,,,,,
1517,06/25/23 09:40:00  AM,22.429,16533.4,,,,,
1518,06/25/23 09:50:00  AM,21.951,18600.1,,,,,
1519,06/25/23 10:00:00  AM,21.760,18600.1,,,,,
1520,06/25/23 10:10:00  AM,21.951,28933.5,,,,,
1521,06/25/23 10:20:00  AM,23.388,33066.9,,,,,
1522,06/25/23 10:30:00  AM,23.292,24800.2,,,,,
1523,06/25/23 10:40:00  AM,22.429,16533.4,,,,,
1524,06/25/23 10:50:00  AM,21.760,5511.1,,,,,
1525,06/25/23 11:00:00  AM,21.091,8266.7,,,,,
1526,06/25/23 11:10:00  AM,21.760,35822.5,,,,,
1527,06/25/23 11:20:00  AM,24.351,71644.9,,,,,
1528,06/25/23 11:30:00  AM,24.351,15155.7,,,,,
1529,06/25/23 11:40:00  AM,20.805,9644.5,,,,,
1530,06/25/23 11:50:00  AM,19.662,5166.7,,,,,
1531,06/25/23 12:00:00  PM,19.282,8266.7,,,,,
1532,06/25/23 12:10:00  PM,19.092,5338.9,,,,,
1533,06/25/23 12:20:00  PM,19.567,24800.2,,,,,
1534,06/25/23 12:30:00  PM,21.473,30311.3,,,,,
1535,06/25/23 12:40:00  PM,21.187,13777.9,,,,,
1536,06/25/23 12:50:00  PM,21.473,24800.2,,,,,
1537,06/25/23 01:00:00  PM,20.901,15844.5,,,,,
1538,06/25/23 01:10:00  PM,20.519,9300.1,,,,,
1539,06/25/23 01:20:00  PM,20.329,13089.0,,,,,
1540,06/25/23 01:30:00  PM,20.519,33066.9,,,,,
1541,06/25/23 01:40:00  PM,21.187,16533.4,,,,,
1542,06/25/23 01:50:00  PM,21.091,18600.1,,,,,
1543,06/25/23 02:00:00  PM,21.569,23422.4,,,,,
1544,06/25/23 02:10:00  PM,22.525,28933.5,,,,,
1545,06/25/23 02:20:00  PM,22.717,24800.2,,,,,
1546,06/25/23 02:30:00  PM,22.142,16533.4,,,,,
1547,06/25/23 02:40:00  PM,21.473,14466.8,,,,,
1548,06/25/23 02:50:00  PM,21.473,22044.6,,,,,
1549,06/25/23 03:00:00  PM,23.100,46844.8,,,,,
1550,06/25/23 03:10:00  PM,23.869,27555.7,,,,,
1551,06/25/23 03:20:00  PM,22.429,20666.8,,,,,
1552,06/25/23 03:30:00  PM,23.677,35822.5,,,,,
1553,06/25/23 03:40:00  PM,23.100,15844.5,,,,,
1554,06/25/23 03:50:00  PM,20.901,8266.7,,,,,
1555,06/25/23 04:00:00  PM,18.901,3788.9,,,,,
1556,06/25/23 04:10:00  PM,16.523,20666.8,,,,,
1557,06/25/23 04:20:00  PM,17.284,49600.3,,,,,
1558,06/25/23 04:30:00  PM,18.711,38578.0,,,,,
1559,06/25/23 04:40:00  PM,17.950,28933.5,,,,,
1560,06/25/23 04:50:00  PM,16.903,22044.6,,,,,
1561,06/25/23 05:00:00  PM,17.665,30311.3,,,,,
1562,06/25/23 05:10:00  PM,16.903,15844.5,,,,,
1563,06/25/23 05:20:00  PM,15.855,12400.1,,,,,
1564,06/25/23 05:30:00  PM,15.760,10677.8,,,,,
1565,06/25/23 05:40:00  PM,15.282,17222.3,,,,,
1566,06/25/23 05:50:00  PM,15.378,12400.1,,,,,
1567,06/25/23 06:00:00  PM,14.613,12400.1,,,,,
1568,06/25/23 06:10:00  PM,14.230,15155.7,,,,,
1569,06/25/23 06:20:00  PM,13.558,8611.2,,,,,
1570,06/25/23 06:30:00  PM,13.461,9300.1,,,,,
1571,06/25/23 06:40:00  PM,12.690,11022.3,,,,,
1572,06/25/23 06:50:00  PM,12.690,5511.1,,,,,
1573,06/25/23 07:00:00  PM,12.401,6200.0,,,,,
1574,06/25/23 07:10:00  PM,12.883,19289.0,,,,,
1575,06/25/23 07:20:00  PM,12.207,4305.6,,,,,
1576,06/25/23 07:30:00  PM,11.528,5166.7,,,,,
1577,06/25/23 07:40:00  PM,11.431,2927.8,,,,,
1578,06/25/23 07:50:00  PM,11.139,2755.6,,,,,
1579,06/25/23 08:00:00  PM,10.944,3272.2,,,,,
1580,06/25/23 08:10:00  PM,10.651,2152.8,,,,,
1581,06/25/23 08:20:00  PM,10.357,1808.3,,,,,
1582,06/25/23 08:30:00  PM,10.161,1022.6,,,,,
1583,06/25/23 08:40:00  PM,9.866,419.8,,,,,
1584,06/25/23 08:50:00  PM,9.669,172.2,,,,,
1585,06/25/23 09:00:00  PM,9.373,64.6,,,,,
1586,06/25/23 09:10:00  PM,9.176,32.3,,,,,
1587,06/25/23 09:20:00  PM,9.077,21.5,,,,,
1588,06/25/23 09:30:00  PM,8.978,10.8,,,,,
1589,06/25/23 09:40:00  PM,8.879,0.0,,,,,
1590,06/25/23 09:50:00  PM,8.978,0.0,,,,,
1591,06/25/23 10:00:00  PM,8.978,0.0,,,,,
1592,06/25/23 10:10:00  PM,8.879,0.0,,,,,
1593,06/25/23 10:20:00  PM,8.680,0.0,,,,,
1594,06/25/23 10:30:00  PM,8.680,0.0,,,,,
1595,06/25/23 10:40:00  PM,8.680,0.0,,,,,
1596,06/25/23 10:50:00  PM,8.779,0.0,,,,,
1597,06/25/23 11:00:00  PM,8.779,0.0,,,,,
1598,06/25/23 11:10:00  PM,8.581,0.0,,,,,
1599,06/25/23 11:20:00  PM,8.481,0.0,,,,,
1600,06/25/23 11:30:00  PM,8.382,0.0,,,,,
1601,06/25/23 11:40:00  PM,8.382,0.0,,,,,
1602,06/25/23 11:50:00  PM,8.282,0.0,,,,,
1603,06/26/23 12:00:00  AM,8.282,0.0,,,,,
1604,06/26/23 12:10:00  AM,8.182,0.0,,,,,
1605,06/26/23 12:20:00  AM,8.182,0.0,,,,,
1606,06/26/23 12:30:00  AM,8.082,0.0,,,,,
1607,06/26/23 12:40:00  AM,8.182,0.0,,,,,
1608,06/26/23 12:50:00  AM,8.282,0.0,,,,,
1609,06/26/23 01:00:00  AM,8.282,0.0,,,,,
1610,06/26/23 01:10:00  AM,8.282,0.0,,,,,
1611,06/26/23 01:20:00  AM,8.282,0.0,,,,,
1612,06/26/23 01:30:00  AM,8.282,0.0,,,,,
1613,06/26/23 01:40:00  AM,8.382,0.0,,,,,
1614,06/26/23 01:50:00  AM,8.382,0.0,,,,,
1615,06/26/23 02:00:00  AM,8.382,0.0,,,,,
1616,06/26/23 02:10:00  AM,8.282,0.0,,,,,
1617,06/26/23 02:20:00  AM,8.182,0.0,,,,,
1618,06/26/23 02:30:00  AM,8.182,0.0,,,,,
1619,06/26/23 02:40:00  AM,8.182,0.0,,,,,
1620,06/26/23 02:50:00  AM,8.182,0.0,,,,,
1621,06/26/23 03:00:00  AM,8.182,0.0,,,,,
1622,06/26/23 03:10:00  AM,8.082,0.0,,,,,
1623,06/26/23 03:20:00  AM,7.983,0.0,,,,,
1624,06/26/23 03:30:00  AM,7.882,0.0,,,,,
1625,06/26/23 03:40:00  AM,7.882,0.0,,,,,
1626,06/26/23 03:50:00  AM,7.882,0.0,,,,,
1627,06/26/23 04:00:00  AM,7.882,0.0,,,,,
1628,06/26/23 04:10:00  AM,7.882,0.0,,,,,
1629,06/26/23 04:20:00  AM,7.882,0.0,,,,,
1630,06/26/23 04:30:00  AM,7.782,0.0,,,,,
1631,06/26/23 04:40:00  AM,7.682,0.0,,,,,
1632,06/26/23 04:50:00  AM,7.682,32.3,,,,,
1633,06/26/23 05:00:00  AM,7.682,129.2,,,,,
1634,06/26/23 05:10:00  AM,7.782,215.3,,,,,
1635,06/26/23 05:20:00  AM,7.782,495.1,,,,,
1636,06/26/23 05:30:00  AM,7.682,645.8,,,,,
1637,06/26/23 05:40:00  AM,7.782,1248.6,,,,,
1638,06/26/23 05:50:00  AM,7.882,1722.2,,,,,
1639,06/26/23 06:00:00  AM,7.882,2325.0,,,,,
1640,06/26/23 06:10:00  AM,8.182,3961.1,,,,,
1641,06/26/23 06:20:00  AM,8.382,4477.8,,,,,
1642,06/26/23 06:30:00  AM,8.481,3961.1,,,,,
1643,06/26/23 06:40:00  AM,8.481,4994.5,,,,,
1644,06/26/23 06:50:00  AM,8.978,15844.5,,,,,
1645,06/26/23 07:00:00  AM,9.669,12400.1,,,,,
1646,06/26/23 07:10:00  AM,10.161,13777.9,,,,,
1647,06/26/23 07:20:00  AM,10.259,13777.9,,,,,
1648,06/26/23 07:30:00  AM,9.669,6544.5,,,,,
1649,06/26/23 07:40:00  AM,8.879,6200.0,,,,,
1650,06/26/23 07:50:00  AM,9.768,15155.7,,,,,
1651,06/26/23 08:00:00  AM,9.768,10333.4,,,,,
1652,06/26/23 08:10:00  AM,11.041,20666.8,,,,,
1653,06/26/23 08:20:00  AM,12.883,31689.1,,,,,
1654,06/26/23 08:30:00  AM,15.760,31689.1,,,,,
1655,06/26/23 08:40:00  AM,15.569,26178.0,,,,,
1656,06/26/23 08:50:00  AM,15.187,9300.1,,,,,
1657,06/26/23 09:00:00  AM,15.473,26178.0,,,,,
1658,06/26/23 09:10:00  AM,17.379,27555.7,,,,,
1659,06/26/23 09:20:00  AM,18.236,27555.7,,,,,
1660,06/26/23 09:30:00  AM,19.567,30311.3,,,,,
1661,06/26/23 09:40:00  AM,20.138,34444.7,,,,,
1662,06/26/23 09:50:00  AM,22.142,57867.0,,,,,
1663,06/26/23 10:00:00  AM,23.966,110223.0,,,,,
1664,06/26/23 10:10:00  AM,19.662,33066.9,,,,,
1665,06/26/23 10:20:00  AM,19.187,187379.0,,,,,
1666,06/26/23 10:30:00  AM,25.513,198401.3,,,,,
1667,06/26/23 10:40:00  AM,28.754,209423.6,,,,,
1668,06/26/23 10:50:00  AM,31.574,209423.6,,,,,
1669,06/26/23 11:00:00  AM,33.535,220445.9,,,,,
1670,06/26/23 11:10:00  AM,35.009,231468.2,,,,,
1671,06/26/23 11:20:00  AM,36.079,231468.2,,,,,
1672,06/26/23 11:30:00  AM,37.824,242490.5,,,,,
1673,06/26/23 11:40:00  AM,38.826,242490.5,,,,,
1674,06/26/23 11:50:00  AM,39.502,242490.5,,,,,
